season,team_id,team,game_id,game_date,away_team,home_team,opponent,opponent_id,game_week,pf,opp_pf,wl,differential
2017-18,1610612748,MIA,21700235,2017-11-19,IND,MIA,IND,1610612754,16,95,120,L,-25
2017-18,1610612748,MIA,21700257,2017-11-22,BOS,MIA,BOS,1610612738,17,104,98,W,6
2017-18,1610612748,MIA,21700272,2017-11-24,MIA,MIN,MIN,1610612750,18,109,97,W,12
2017-18,1610612748,MIA,21700287,2017-11-26,MIA,CHI,CHI,1610612741,19,100,93,W,7
2017-18,1610612748,MIA,21700298,2017-11-28,MIA,CLE,CLE,1610612739,20,97,108,L,-11
2017-18,1610612748,MIA,21700306,2017-11-29,MIA,NYK,NYK,1610612752,21,86,115,L,-29
2017-18,1610612748,MIA,21700321,2017-12-01,CHA,MIA,CHA,1610612766,22,105,100,W,5
2017-18,1610612748,MIA,21700335,2017-12-03,GSW,MIA,GSW,1610612744,23,95,123,L,-28
2017-18,1610612748,MIA,21700361,2017-12-06,MIA,SAS,SAS,1610612759,24,105,117,L,-12
2017-18,1610612748,MIA,21700376,2017-12-09,MIA,BKN,BKN,1610612751,25,101,89,W,12
2017-18,1610612748,MIA,21700393,2017-12-11,MIA,MEM,MEM,1610612763,26,107,82,W,25
2017-18,1610612748,MIA,21700408,2017-12-13,POR,MIA,POR,1610612757,27,95,102,L,-7
2017-18,1610612748,MIA,21700418,2017-12-15,MIA,CHA,CHA,1610612766,28,104,98,W,6
2017-18,1610612748,MIA,21700432,2017-12-16,LAC,MIA,LAC,1610612746,29,90,85,W,5
2017-18,1610612748,MIA,21700443,2017-12-18,MIA,ATL,ATL,1610612737,30,104,110,L,-6
2017-18,1610612748,MIA,21700456,2017-12-20,MIA,BOS,BOS,1610612738,31,90,89,W,1
2017-18,1610612748,MIA,21700474,2017-12-22,DAL,MIA,DAL,1610612742,32,113,101,W,12
2017-18,1610612748,MIA,21700486,2017-12-23,NOP,MIA,NOP,1610612740,33,94,109,L,-15
2017-18,1610612748,MIA,21700500,2017-12-26,ORL,MIA,ORL,1610612753,34,107,89,W,18
2017-18,1610612748,MIA,21700523,2017-12-29,BKN,MIA,BKN,1610612751,35,87,111,L,-24
2017-18,1610612748,MIA,21700531,2017-12-30,MIA,ORL,ORL,1610612753,36,117,111,W,6
2017-18,1610612748,MIA,21700558,2018-01-03,DET,MIA,DET,1610612765,37,111,104,W,7
2017-18,1610612748,MIA,21700568,2018-01-05,NYK,MIA,NYK,1610612752,38,107,103,W,4
2017-18,1610612748,MIA,21700586,2018-01-07,UTA,MIA,UTA,1610612762,39,103,102,W,1
2017-18,1610612748,MIA,21700599,2018-01-09,MIA,TOR,TOR,1610612761,40,90,89,W,1
2017-18,1610612748,MIA,21700604,2018-01-10,MIA,IND,IND,1610612754,41,114,106,W,8
2017-18,1610612748,MIA,21700634,2018-01-14,MIL,MIA,MIL,1610612749,42,97,79,W,18
2017-18,1610612748,MIA,21700644,2018-01-15,MIA,CHI,CHI,1610612741,43,111,119,L,-8
2017-18,1610612748,MIA,21700659,2018-01-17,MIA,MIL,MIL,1610612749,44,106,101,W,5
2017-18,1610612748,MIA,21700668,2018-01-19,MIA,BKN,BKN,1610612751,45,95,101,L,-6
2017-18,1610612748,MIA,21700676,2018-01-20,MIA,CHA,CHA,1610612766,46,106,105,W,1
2017-18,1610612748,MIA,21700689,2018-01-22,MIA,HOU,HOU,1610612745,47,90,99,L,-9
2017-18,1610612748,MIA,21700710,2018-01-25,SAC,MIA,SAC,1610612758,48,88,89,L,-1
2017-18,1610612748,MIA,21700727,2018-01-27,CHA,MIA,CHA,1610612766,49,95,91,W,4
2017-18,1610612748,MIA,21700742,2018-01-29,MIA,DAL,DAL,1610612742,50,95,88,W,7
2017-18,1610612748,MIA,21700757,2018-01-31,MIA,CLE,CLE,1610612739,51,89,91,L,-2
2017-18,1610612748,MIA,21700770,2018-02-02,MIA,PHI,PHI,1610612755,52,97,103,L,-6
2017-18,1610612748,MIA,21700776,2018-02-03,MIA,DET,DET,1610612765,53,107,111,L,-4
2017-18,1610612748,MIA,21700792,2018-02-05,ORL,MIA,ORL,1610612753,54,109,111,L,-2
2017-18,1610612748,MIA,21700806,2018-02-07,HOU,MIA,HOU,1610612745,55,101,109,L,-8
2017-18,1610612748,MIA,21700821,2018-02-09,MIL,MIA,MIL,1610612749,56,91,85,W,6
2017-18,1610612748,MIA,21700847,2018-02-13,MIA,TOR,TOR,1610612761,57,112,115,L,-3
2017-18,1610612748,MIA,21700855,2018-02-14,MIA,PHI,PHI,1610612755,58,102,104,L,-2
2017-18,1610612748,MIA,21700879,2018-02-23,MIA,NOP,NOP,1610612740,59,123,124,L,-1
2017-18,1610612748,MIA,21700885,2018-02-24,MEM,MIA,MEM,1610612763,60,115,89,W,26
2017-18,1610612748,MIA,21700909,2018-02-27,PHI,MIA,PHI,1610612755,61,102,101,W,1
2017-18,1610612748,MIA,21700922,2018-03-01,LAL,MIA,LAL,1610612747,62,113,131,L,-18
2017-18,1610612748,MIA,21700938,2018-03-03,DET,MIA,DET,1610612765,63,105,96,W,9
2017-18,1610612748,MIA,21700952,2018-03-05,PHX,MIA,PHX,1610612756,64,125,103,W,22
2017-18,1610612748,MIA,21700959,2018-03-06,MIA,WAS,WAS,1610612764,65,113,117,L,-4
2017-18,1610612748,MIA,21700973,2018-03-08,PHI,MIA,PHI,1610612755,66,108,99,W,9
2017-18,1610612748,MIA,21700988,2018-03-10,WAS,MIA,WAS,1610612764,67,129,102,W,27
2017-18,1610612748,MIA,21701004,2018-03-12,MIA,POR,POR,1610612757,68,99,115,L,-16
2017-18,1610612748,MIA,21701018,2018-03-14,MIA,SAC,SAC,1610612758,69,119,123,L,-4
2017-18,1610612748,MIA,21701034,2018-03-16,MIA,LAL,LAL,1610612747,70,92,91,W,1
2017-18,1610612748,MIA,21701054,2018-03-19,DEN,MIA,DEN,1610612743,71,149,141,W,8
2017-18,1610612748,MIA,21701068,2018-03-21,NYK,MIA,NYK,1610612752,72,119,98,W,21
2017-18,1610612748,MIA,21701084,2018-03-23,MIA,OKC,OKC,1610612760,73,99,105,L,-6
2017-18,1610612748,MIA,21701096,2018-03-25,MIA,IND,IND,1610612754,74,107,113,L,-6
2017-18,1610612748,MIA,21701110,2018-03-27,CLE,MIA,CLE,1610612739,75,98,79,W,19
2017-18,1610612748,MIA,21701125,2018-03-29,CHI,MIA,CHI,1610612741,76,103,92,W,11
2017-18,1610612748,MIA,21701141,2018-03-31,BKN,MIA,BKN,1610612751,77,109,110,L,-1
2017-18,1610612748,MIA,21701158,2018-04-03,ATL,MIA,ATL,1610612737,78,101,98,W,3
2017-18,1610612748,MIA,21701172,2018-04-04,MIA,ATL,ATL,1610612737,79,115,86,W,29
2017-18,1610612748,MIA,21701186,2018-04-06,MIA,NYK,NYK,1610612752,80,98,122,L,-24
2017-18,1610612748,MIA,21701206,2018-04-09,OKC,MIA,OKC,1610612760,81,93,115,L,-22
2017-18,1610612748,MIA,21701221,2018-04-11,TOR,MIA,TOR,1610612761,82,116,109,W,7
2017-18,1610612749,MIL,21700007,2017-10-18,MIL,BOS,BOS,1610612738,1,108,100,W,8
2017-18,1610612749,MIL,21700021,2017-10-20,CLE,MIL,CLE,1610612739,2,97,116,L,-19
2017-18,1610612749,MIL,21700034,2017-10-21,POR,MIL,POR,1610612757,3,113,110,W,3
2017-18,1610612749,MIL,21700044,2017-10-23,CHA,MIL,CHA,1610612766,4,103,94,W,9
2017-18,1610612749,MIL,21700067,2017-10-26,BOS,MIL,BOS,1610612738,5,89,96,L,-7
2017-18,1610612749,MIL,21700085,2017-10-29,MIL,ATL,ATL,1610612737,6,117,106,W,11
2017-18,1610612749,MIL,21700103,2017-10-31,OKC,MIL,OKC,1610612760,7,91,110,L,-19
2017-18,1610612749,MIL,21700105,2017-11-01,MIL,CHA,CHA,1610612766,8,121,126,L,-5
2017-18,1610612749,MIL,21700119,2017-11-03,MIL,DET,DET,1610612765,9,96,105,L,-9
2017-18,1610612749,MIL,21700149,2017-11-07,MIL,CLE,CLE,1610612739,10,119,124,L,-5
2017-18,1610612749,MIL,21700173,2017-11-10,MIL,SAS,SAS,1610612759,11,94,87,W,7
2017-18,1610612749,MIL,21700182,2017-11-11,LAL,MIL,LAL,1610612747,12,98,90,W,8
2017-18,1610612749,MIL,21700194,2017-11-13,MEM,MIL,MEM,1610612763,13,110,103,W,7
2017-18,1610612749,MIL,21700209,2017-11-15,DET,MIL,DET,1610612765,14,99,95,W,4
2017-18,1610612749,MIL,21700233,2017-11-18,MIL,DAL,DAL,1610612742,15,79,111,L,-32
2017-18,1610612749,MIL,21700247,2017-11-20,WAS,MIL,WAS,1610612764,16,88,99,L,-11
2017-18,1610612749,MIL,21700264,2017-11-22,MIL,PHX,PHX,1610612756,17,113,107,W,6
2017-18,1610612749,MIL,21700285,2017-11-25,MIL,UTA,UTA,1610612762,18,108,121,L,-13
2017-18,1610612749,MIL,21700302,2017-11-28,MIL,SAC,SAC,1610612758,19,112,87,W,25
2017-18,1610612749,MIL,21700316,2017-11-30,MIL,POR,POR,1610612757,20,103,91,W,12
2017-18,1610612749,MIL,21700331,2017-12-02,SAC,MIL,SAC,1610612758,21,109,104,W,5
2017-18,1610612749,MIL,21700343,2017-12-04,MIL,BOS,BOS,1610612738,22,100,111,L,-11
2017-18,1610612749,MIL,21700359,2017-12-06,DET,MIL,DET,1610612765,23,104,100,W,4
2017-18,1610612749,MIL,21700372,2017-12-08,DAL,MIL,DAL,1610612742,24,109,102,W,7
2017-18,1610612749,MIL,21700381,2017-12-09,UTA,MIL,UTA,1610612762,25,117,100,W,17
2017-18,1610612749,MIL,21700410,2017-12-13,MIL,NOP,NOP,1610612740,26,108,115,L,-7
2017-18,1610612749,MIL,21700426,2017-12-15,CHI,MIL,CHI,1610612741,27,109,115,L,-6
2017-18,1610612749,MIL,21700433,2017-12-16,MIL,HOU,HOU,1610612745,28,111,115,L,-4
2017-18,1610612749,MIL,21700453,2017-12-19,CLE,MIL,CLE,1610612739,29,119,116,W,3
2017-18,1610612749,MIL,21700476,2017-12-22,CHA,MIL,CHA,1610612766,30,109,104,W,5
2017-18,1610612749,MIL,21700481,2017-12-23,MIL,CHA,CHA,1610612766,31,106,111,L,-5
2017-18,1610612749,MIL,21700501,2017-12-26,CHI,MIL,CHI,1610612741,32,106,115,L,-9
2017-18,1610612749,MIL,21700518,2017-12-28,MIN,MIL,MIN,1610612750,33,102,96,W,6
2017-18,1610612749,MIL,21700526,2017-12-29,MIL,OKC,OKC,1610612760,34,97,95,W,2
2017-18,1610612749,MIL,21700546,2018-01-01,MIL,TOR,TOR,1610612761,35,127,131,L,-4
2017-18,1610612749,MIL,21700561,2018-01-03,IND,MIL,IND,1610612754,36,122,101,W,21
2017-18,1610612749,MIL,21700571,2018-01-05,TOR,MIL,TOR,1610612761,37,110,129,L,-19
2017-18,1610612749,MIL,21700583,2018-01-06,MIL,WAS,WAS,1610612764,38,110,103,W,7
2017-18,1610612749,MIL,21700591,2018-01-08,MIL,IND,IND,1610612754,39,96,109,L,-13
2017-18,1610612749,MIL,21700610,2018-01-10,ORL,MIL,ORL,1610612753,40,110,103,W,7
2017-18,1610612749,MIL,21700622,2018-01-12,GSW,MIL,GSW,1610612744,41,94,108,L,-14
2017-18,1610612749,MIL,21700634,2018-01-14,MIL,MIA,MIA,1610612748,42,79,97,L,-18
2017-18,1610612749,MIL,21700640,2018-01-15,MIL,WAS,WAS,1610612764,43,104,95,W,9
2017-18,1610612749,MIL,21700659,2018-01-17,MIA,MIL,MIA,1610612748,44,101,106,L,-5
2017-18,1610612749,MIL,21700678,2018-01-20,MIL,PHI,PHI,1610612755,45,94,116,L,-22
2017-18,1610612749,MIL,21700691,2018-01-22,PHX,MIL,PHX,1610612756,46,109,105,W,4
2017-18,1610612749,MIL,21700719,2018-01-26,BKN,MIL,BKN,1610612751,47,116,91,W,25
2017-18,1610612749,MIL,21700731,2018-01-28,MIL,CHI,CHI,1610612741,48,110,96,W,14
2017-18,1610612749,MIL,21700741,2018-01-29,PHI,MIL,PHI,1610612755,49,107,95,W,12
2017-18,1610612749,MIL,21700763,2018-02-01,MIL,MIN,MIN,1610612750,50,89,108,L,-19
2017-18,1610612749,MIL,21700771,2018-02-02,NYK,MIL,NYK,1610612752,51,92,90,W,2
2017-18,1610612749,MIL,21700785,2018-02-04,MIL,BKN,BKN,1610612751,52,109,94,W,15
2017-18,1610612749,MIL,21700801,2018-02-06,MIL,NYK,NYK,1610612752,53,103,89,W,14
2017-18,1610612749,MIL,21700821,2018-02-09,MIL,MIA,MIA,1610612748,54,85,91,L,-6
2017-18,1610612749,MIL,21700827,2018-02-10,MIL,ORL,ORL,1610612753,55,111,104,W,7
2017-18,1610612749,MIL,21700848,2018-02-13,ATL,MIL,ATL,1610612737,56,97,92,W,5
2017-18,1610612749,MIL,21700865,2018-02-15,DEN,MIL,DEN,1610612743,57,123,134,L,-11
2017-18,1610612749,MIL,21700876,2018-02-23,MIL,TOR,TOR,1610612761,58,122,119,W,3
2017-18,1610612749,MIL,21700893,2018-02-25,NOP,MIL,NOP,1610612740,59,121,123,L,-2
2017-18,1610612749,MIL,21700910,2018-02-27,WAS,MIL,WAS,1610612764,60,104,107,L,-3
2017-18,1610612749,MIL,21700913,2018-02-28,MIL,DET,DET,1610612765,61,87,110,L,-23
2017-18,1610612749,MIL,21700932,2018-03-02,IND,MIL,IND,1610612754,62,96,103,L,-7
2017-18,1610612749,MIL,21700947,2018-03-04,PHI,MIL,PHI,1610612755,63,118,110,W,8
2017-18,1610612749,MIL,21700951,2018-03-05,MIL,IND,IND,1610612754,64,89,92,L,-3
2017-18,1610612749,MIL,21700968,2018-03-07,HOU,MIL,HOU,1610612745,65,99,110,L,-11
2017-18,1610612749,MIL,21700981,2018-03-09,NYK,MIL,NYK,1610612752,66,120,112,W,8
2017-18,1610612749,MIL,21701002,2018-03-12,MIL,MEM,MEM,1610612763,67,121,103,W,18
2017-18,1610612749,MIL,21701016,2018-03-14,MIL,ORL,ORL,1610612753,68,117,126,L,-9
2017-18,1610612749,MIL,21701041,2018-03-17,ATL,MIL,ATL,1610612737,69,122,117,W,5
2017-18,1610612749,MIL,21701050,2018-03-19,MIL,CLE,CLE,1610612739,70,117,124,L,-7
2017-18,1610612749,MIL,21701070,2018-03-21,LAC,MIL,LAC,1610612746,71,120,127,L,-7
2017-18,1610612749,MIL,21701083,2018-03-23,MIL,CHI,CHI,1610612741,72,118,105,W,13
2017-18,1610612749,MIL,21701095,2018-03-25,SAS,MIL,SAS,1610612759,73,106,103,W,3
2017-18,1610612749,MIL,21701115,2018-03-27,MIL,LAC,LAC,1610612746,74,98,105,L,-7
2017-18,1610612749,MIL,21701128,2018-03-29,MIL,GSW,GSW,1610612744,75,116,107,W,9
2017-18,1610612749,MIL,21701136,2018-03-30,MIL,LAL,LAL,1610612747,76,124,122,W,2
2017-18,1610612749,MIL,21701152,2018-04-01,MIL,DEN,DEN,1610612743,77,125,128,L,-3
2017-18,1610612749,MIL,21701162,2018-04-03,BOS,MIL,BOS,1610612738,78,106,102,W,4
2017-18,1610612749,MIL,21701178,2018-04-05,BKN,MIL,BKN,1610612751,79,111,119,L,-8
2017-18,1610612749,MIL,21701192,2018-04-07,MIL,NYK,NYK,1610612752,80,115,102,W,13
2017-18,1610612749,MIL,21701208,2018-04-09,ORL,MIL,ORL,1610612753,81,102,86,W,16
2017-18,1610612749,MIL,21701223,2018-04-11,MIL,PHI,PHI,1610612755,82,95,130,L,-35
2017-18,1610612750,MIN,21700011,2017-10-18,MIN,SAS,SAS,1610612759,1,99,107,L,-8
2017-18,1610612750,MIN,21700023,2017-10-20,UTA,MIN,UTA,1610612762,2,100,97,W,3
2017-18,1610612750,MIN,21700039,2017-10-22,MIN,OKC,OKC,1610612760,3,115,113,W,2
2017-18,1610612750,MIN,21700052,2017-10-24,IND,MIN,IND,1610612754,4,107,130,L,-23
2017-18,1610612750,MIN,21700056,2017-10-25,MIN,DET,DET,1610612765,5,101,122,L,-21
2017-18,1610612750,MIN,21700074,2017-10-27,OKC,MIN,OKC,1610612760,6,119,116,W,3
2017-18,1610612750,MIN,21700093,2017-10-30,MIN,MIA,MIA,1610612748,7,125,122,W,3
2017-18,1610612750,MIN,21700113,2017-11-01,MIN,NOP,NOP,1610612740,8,104,98,W,6
2017-18,1610612750,MIN,21700134,2017-11-04,DAL,MIN,DAL,1610612742,9,112,99,W,13
2017-18,1610612750,MIN,21700143,2017-11-05,CHA,MIN,CHA,1610612766,10,112,94,W,18
2017-18,1610612750,MIN,21700163,2017-11-08,MIN,GSW,GSW,1610612744,11,101,125,L,-24
2017-18,1610612750,MIN,21700186,2017-11-11,MIN,PHX,PHX,1610612756,12,110,118,L,-8
2017-18,1610612750,MIN,21700197,2017-11-13,MIN,UTA,UTA,1610612762,13,109,98,W,11
2017-18,1610612750,MIN,21700210,2017-11-15,SAS,MIN,SAS,1610612759,14,98,86,W,12
2017-18,1610612750,MIN,21700224,2017-11-17,MIN,DAL,DAL,1610612742,15,111,87,W,24
2017-18,1610612750,MIN,21700238,2017-11-19,DET,MIN,DET,1610612765,16,97,100,L,-3
2017-18,1610612750,MIN,21700241,2017-11-20,MIN,CHA,CHA,1610612766,17,102,118,L,-16
2017-18,1610612750,MIN,21700261,2017-11-22,ORL,MIN,ORL,1610612753,18,124,118,W,6
2017-18,1610612750,MIN,21700272,2017-11-24,MIA,MIN,MIA,1610612748,19,97,109,L,-12
2017-18,1610612750,MIN,21700288,2017-11-26,PHX,MIN,PHX,1610612756,20,119,108,W,11
2017-18,1610612750,MIN,21700300,2017-11-28,WAS,MIN,WAS,1610612764,21,89,92,L,-3
2017-18,1610612750,MIN,21700309,2017-11-29,MIN,NOP,NOP,1610612740,22,120,102,W,18
2017-18,1610612750,MIN,21700324,2017-12-01,MIN,OKC,OKC,1610612760,23,107,111,L,-4
2017-18,1610612750,MIN,21700336,2017-12-03,LAC,MIN,LAC,1610612746,24,112,106,W,6
2017-18,1610612750,MIN,21700345,2017-12-04,MIN,MEM,MEM,1610612763,25,92,95,L,-3
2017-18,1610612750,MIN,21700362,2017-12-06,MIN,LAC,LAC,1610612746,26,113,107,W,6
2017-18,1610612750,MIN,21700388,2017-12-10,DAL,MIN,DAL,1610612742,27,97,92,W,5
2017-18,1610612750,MIN,21700401,2017-12-12,PHI,MIN,PHI,1610612755,28,112,118,L,-6
2017-18,1610612750,MIN,21700416,2017-12-14,SAC,MIN,SAC,1610612758,29,119,96,W,23
2017-18,1610612750,MIN,21700434,2017-12-16,PHX,MIN,PHX,1610612756,30,106,108,L,-2
2017-18,1610612750,MIN,21700446,2017-12-18,POR,MIN,POR,1610612757,31,108,107,W,1
2017-18,1610612750,MIN,21700462,2017-12-20,MIN,DEN,DEN,1610612743,32,112,104,W,8
2017-18,1610612750,MIN,21700490,2017-12-23,MIN,PHX,PHX,1610612756,33,115,106,W,9
2017-18,1610612750,MIN,21700497,2017-12-25,MIN,LAL,LAL,1610612747,34,121,104,W,17
2017-18,1610612750,MIN,21700510,2017-12-27,DEN,MIN,DEN,1610612743,35,128,125,W,3
2017-18,1610612750,MIN,21700518,2017-12-28,MIN,MIL,MIL,1610612749,36,96,102,L,-6
2017-18,1610612750,MIN,21700538,2017-12-31,MIN,IND,IND,1610612754,37,107,90,W,17
2017-18,1610612750,MIN,21700548,2018-01-01,LAL,MIN,LAL,1610612747,38,114,96,W,18
2017-18,1610612750,MIN,21700557,2018-01-03,MIN,BKN,BKN,1610612751,39,97,98,L,-1
2017-18,1610612750,MIN,21700570,2018-01-05,MIN,BOS,BOS,1610612738,40,84,91,L,-7
2017-18,1610612750,MIN,21700584,2018-01-06,NOP,MIN,NOP,1610612740,41,116,98,W,18
2017-18,1610612750,MIN,21700594,2018-01-08,CLE,MIN,CLE,1610612739,42,127,99,W,28
2017-18,1610612750,MIN,21700611,2018-01-10,OKC,MIN,OKC,1610612760,43,104,88,W,16
2017-18,1610612750,MIN,21700623,2018-01-12,NYK,MIN,NYK,1610612752,44,118,108,W,10
2017-18,1610612750,MIN,21700637,2018-01-14,POR,MIN,POR,1610612757,45,120,103,W,17
2017-18,1610612750,MIN,21700649,2018-01-16,MIN,ORL,ORL,1610612753,46,102,108,L,-6
2017-18,1610612750,MIN,21700665,2018-01-18,MIN,HOU,HOU,1610612745,47,98,116,L,-18
2017-18,1610612750,MIN,21700680,2018-01-20,TOR,MIN,TOR,1610612761,48,115,109,W,6
2017-18,1610612750,MIN,21700695,2018-01-22,MIN,LAC,LAC,1610612746,49,126,118,W,8
2017-18,1610612750,MIN,21700708,2018-01-24,MIN,POR,POR,1610612757,50,114,123,L,-9
2017-18,1610612750,MIN,21700713,2018-01-25,MIN,GSW,GSW,1610612744,51,113,126,L,-13
2017-18,1610612750,MIN,21700729,2018-01-27,BKN,MIN,BKN,1610612751,52,111,97,W,14
2017-18,1610612750,MIN,21700739,2018-01-29,MIN,ATL,ATL,1610612737,53,100,105,L,-5
2017-18,1610612750,MIN,21700746,2018-01-30,MIN,TOR,TOR,1610612761,54,104,109,L,-5
2017-18,1610612750,MIN,21700763,2018-02-01,MIL,MIN,MIL,1610612749,55,108,89,W,19
2017-18,1610612750,MIN,21700780,2018-02-03,NOP,MIN,NOP,1610612740,56,118,107,W,11
2017-18,1610612750,MIN,21700807,2018-02-07,MIN,CLE,CLE,1610612739,57,138,140,L,-2
2017-18,1610612750,MIN,21700822,2018-02-09,MIN,CHI,CHI,1610612741,58,113,114,L,-1
2017-18,1610612750,MIN,21700838,2018-02-11,SAC,MIN,SAC,1610612758,59,111,106,W,5
2017-18,1610612750,MIN,21700849,2018-02-13,HOU,MIN,HOU,1610612745,60,108,126,L,-18
2017-18,1610612750,MIN,21700866,2018-02-15,LAL,MIN,LAL,1610612747,61,119,111,W,8
2017-18,1610612750,MIN,21700877,2018-02-23,MIN,HOU,HOU,1610612745,62,102,120,L,-18
2017-18,1610612750,MIN,21700888,2018-02-24,CHI,MIN,CHI,1610612741,63,122,104,W,18
2017-18,1610612750,MIN,21700906,2018-02-26,MIN,SAC,SAC,1610612758,64,118,100,W,18
2017-18,1610612750,MIN,21700925,2018-03-01,MIN,POR,POR,1610612757,65,99,108,L,-9
2017-18,1610612750,MIN,21700934,2018-03-02,MIN,UTA,UTA,1610612762,66,108,116,L,-8
2017-18,1610612750,MIN,21700974,2018-03-08,BOS,MIN,BOS,1610612738,67,109,117,L,-8
2017-18,1610612750,MIN,21700994,2018-03-11,GSW,MIN,GSW,1610612744,68,109,103,W,6
2017-18,1610612750,MIN,21701006,2018-03-13,MIN,WAS,WAS,1610612764,69,116,111,W,5
2017-18,1610612750,MIN,21701042,2018-03-17,MIN,SAS,SAS,1610612759,70,101,117,L,-16
2017-18,1610612750,MIN,21701048,2018-03-18,HOU,MIN,HOU,1610612745,71,120,129,L,-9
2017-18,1610612750,MIN,21701060,2018-03-20,LAC,MIN,LAC,1610612746,72,123,109,W,14
2017-18,1610612750,MIN,21701081,2018-03-23,MIN,NYK,NYK,1610612752,73,108,104,W,4
2017-18,1610612750,MIN,21701088,2018-03-24,MIN,PHI,PHI,1610612755,74,108,120,L,-12
2017-18,1610612750,MIN,21701106,2018-03-26,MEM,MIN,MEM,1610612763,75,93,101,L,-8
2017-18,1610612750,MIN,21701120,2018-03-28,ATL,MIN,ATL,1610612737,76,126,114,W,12
2017-18,1610612750,MIN,21701134,2018-03-30,MIN,DAL,DAL,1610612742,77,93,92,W,1
2017-18,1610612750,MIN,21701151,2018-04-01,UTA,MIN,UTA,1610612762,78,97,121,L,-24
2017-18,1610612750,MIN,21701180,2018-04-05,MIN,DEN,DEN,1610612743,79,96,100,L,-4
2017-18,1610612750,MIN,21701190,2018-04-06,MIN,LAL,LAL,1610612747,80,113,96,W,17
2017-18,1610612750,MIN,21701209,2018-04-09,MEM,MIN,MEM,1610612763,81,113,94,W,19
2017-18,1610612750,MIN,21701225,2018-04-11,DEN,MIN,DEN,1610612743,82,112,106,W,6
2017-18,1610612740,NOP,21700008,2017-10-18,NOP,MEM,MEM,1610612763,1,91,103,L,-12
2017-18,1610612740,NOP,21700025,2017-10-20,GSW,NOP,GSW,1610612744,2,120,128,L,-8
2017-18,1610612740,NOP,21700040,2017-10-22,NOP,LAL,LAL,1610612747,3,119,112,W,7
2017-18,1610612740,NOP,21700053,2017-10-24,NOP,POR,POR,1610612757,4,93,103,L,-10
2017-18,1610612740,NOP,21700069,2017-10-26,NOP,SAC,SAC,1610612758,5,114,106,W,8
2017-18,1610612740,NOP,21700077,2017-10-28,CLE,NOP,CLE,1610612739,6,123,101,W,22
2017-18,1610612740,NOP,21700097,2017-10-30,ORL,NOP,ORL,1610612753,7,99,115,L,-16
2017-18,1610612740,NOP,21700113,2017-11-01,MIN,NOP,MIN,1610612750,8,98,104,L,-6
2017-18,1610612740,NOP,21700125,2017-11-03,NOP,DAL,DAL,1610612742,9,99,94,W,5
2017-18,1610612740,NOP,21700133,2017-11-04,NOP,CHI,CHI,1610612741,10,96,90,W,6
2017-18,1610612740,NOP,21700150,2017-11-07,NOP,IND,IND,1610612754,11,117,112,W,5
2017-18,1610612740,NOP,21700165,2017-11-09,NOP,TOR,TOR,1610612761,12,118,122,L,-4
2017-18,1610612740,NOP,21700178,2017-11-11,LAC,NOP,LAC,1610612746,13,111,103,W,8
2017-18,1610612740,NOP,21700195,2017-11-13,ATL,NOP,ATL,1610612737,14,106,105,W,1
2017-18,1610612740,NOP,21700211,2017-11-15,TOR,NOP,TOR,1610612761,15,116,125,L,-9
2017-18,1610612740,NOP,21700226,2017-11-17,NOP,DEN,DEN,1610612743,16,114,146,L,-32
2017-18,1610612740,NOP,21700248,2017-11-20,OKC,NOP,OKC,1610612760,17,114,107,W,7
2017-18,1610612740,NOP,21700262,2017-11-22,SAS,NOP,SAS,1610612759,18,107,90,W,17
2017-18,1610612740,NOP,21700275,2017-11-24,NOP,PHX,PHX,1610612756,19,115,91,W,24
2017-18,1610612740,NOP,21700284,2017-11-25,NOP,GSW,GSW,1610612744,20,95,110,L,-15
2017-18,1610612740,NOP,21700309,2017-11-29,MIN,NOP,MIN,1610612750,21,102,120,L,-18
2017-18,1610612740,NOP,21700325,2017-12-01,NOP,UTA,UTA,1610612762,22,108,114,L,-6
2017-18,1610612740,NOP,21700333,2017-12-02,NOP,POR,POR,1610612757,23,123,116,W,7
2017-18,1610612740,NOP,21700346,2017-12-04,GSW,NOP,GSW,1610612744,24,115,125,L,-10
2017-18,1610612740,NOP,21700360,2017-12-06,DEN,NOP,DEN,1610612743,25,123,114,W,9
2017-18,1610612740,NOP,21700373,2017-12-08,SAC,NOP,SAC,1610612758,26,109,116,L,-7
2017-18,1610612740,NOP,21700389,2017-12-10,PHI,NOP,PHI,1610612755,27,131,124,W,7
2017-18,1610612740,NOP,21700392,2017-12-11,NOP,HOU,HOU,1610612745,28,123,130,L,-7
2017-18,1610612740,NOP,21700410,2017-12-13,MIL,NOP,MIL,1610612749,29,115,108,W,7
2017-18,1610612740,NOP,21700427,2017-12-15,NOP,DEN,DEN,1610612743,30,111,117,L,-6
2017-18,1610612740,NOP,21700452,2017-12-19,NOP,WAS,WAS,1610612764,31,106,116,L,-10
2017-18,1610612740,NOP,21700472,2017-12-22,NOP,ORL,ORL,1610612753,32,111,97,W,14
2017-18,1610612740,NOP,21700486,2017-12-23,NOP,MIA,MIA,1610612748,33,109,94,W,15
2017-18,1610612740,NOP,21700511,2017-12-27,BKN,NOP,BKN,1610612751,34,128,113,W,15
2017-18,1610612740,NOP,21700525,2017-12-29,DAL,NOP,DAL,1610612742,35,120,128,L,-8
2017-18,1610612740,NOP,21700532,2017-12-30,NYK,NOP,NYK,1610612752,36,103,105,L,-2
